id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,cast,director,director_of_photography,writers,producers,music_composer,imdb_rating,imdb_votes,poster_path
10676,Halloween III: Season of the Witch,5.3,1528.0,Released,1982.0,14402425.0,98.0,2500000.0,tt0085636,en,Halloween III: Season of the Witch,"After a terrified toy salesman is mysteriously attacked and brought to the hospital, clutching the year's most popular Halloween mask, Dr. Daniel Challis sets out to investigate the strange events and finds himself thrust into a nightmarish conspiracy.",3.9651,The night no one comes home.,"Horror, Science Fiction, Mystery",The De Laurentiis Company,United States of America,English,"Stacey Nelkin, Tom Atkins, Jadeen Barbor, John MacBride, Dick Warlock, Maidie Norman, Martin Cassidy, Al Berry, Paddi Edwards, Ralph Strait, Nancy Kyes, Jonathan Terry, Wendy Wessberg, Tommy Lee Wallace, Michael W. Green, Patrick Pankhurst, Jeffrey D. Henry, Dan O'Herlihy, Michael Currie, Essex Smith, Michelle Walker, Brad Schacter, Jamie Lee Curtis, Loyd Catlett, Joshua John Miller, Garn Stephens, Norman Merrill",Tommy Lee Wallace,Dean Cundey,"Nigel Kneale, Tommy Lee Wallace","John Carpenter, Moustapha Akkad, Irwin Yablans, Joseph Wolf, Debra Hill, Dino De Laurentiis","Alan Howarth, John Carpenter",5.2,67731.0,/WABfdeaThFYXCySGIOvRNv2sSW.jpg
13776,Diner,6.8,301.0,Released,1982.0,14100000.0,110.0,5000000.0,tt0083833,en,Diner,"Set in 1959, Diner shows how five young men resist their adulthood and seek refuge in their beloved Diner. The mundane, childish, and titillating details of their lives are shared. But the golden moments pass, and the men shoulder their responsibilities, leaving the Diner behind.",2.2003,"Suddenly, life was more than French fries, gravy, and girls.","Comedy, Drama","Metro-Goldwyn-Mayer, SLM Production Group",United States of America,English,"Ralph Tabakin, Paul Reiser, Mickey Rourke, Tim Daly, Carole Copeland, Aryeh Cooperstock, John Aquino, Steve Smith, Richard Pierson, Pam Gail, Kathryn Dowling, Frank Hennessy, Howard Silverman, Sharon Ziman, Ellen Barkin, Lauren Zaganas, Daniel Stern, Colette Blonigan, Michael Tucker, Nat Benchley, Marvin Hunter, Frank Stoegerer, Barney Cohen, Mark Margolis, Alan Kaplan, Lorraine D. Glick, Donald Saiontz, Jessica James, Lee Case, Tom Tammi, Tait Ruppert, Bruce Kluger, Kevin Bacon, Chief Gordon, Ted Bafaloukos, Beverly Sheehan, Steve Guttenberg, Kelle Kipp, Bruce Elliott, Mary Lou Vukov, Dusty Clare, Brian Costantini, Clement Fowler, Claudia Cron, Florence Moody",Barry Levinson,Peter Sova,Barry Levinson,"Mark Johnson, Jerry Weintraub","Ivan Král, Bruce Brody",7.0,24146.0,/2vKIdZ6JkFIzcQeaHg3xtdvOyRO.jpg
16441,The Beastmaster,6.3,448.0,Released,1982.0,14056528.0,118.0,8000000.0,tt0083630,en,The Beastmaster,"Dar, the son of a king, is hunted by a priest after his birth and grows up in another family. When he becomes a grown man, his new father is murdered by savages and he discovers that he has the ability to communicate with animals, which leads him on a quest for revenge against his father's killers.",3.5535,"Born with the courage of an eagle, the strength of a black tiger, and the power of a god.","Fantasy, Adventure, Action","Leisure Investment Company, Beastmaster NV, ECTA Filmproduktion",United States of America,English,"Jeremy Whelan, Janet Jones, Janet DeMay, Vanna Bonta, Chuck Hicks, Rip Torn, Joshua Milrad, Tanya Roberts, Freddie Hice, John Amos, Billy Jayne, Marc Singer, Rod Loomis, Kim Tabet, Ralph Strait, Christine Kellogg, Ben Hammer, Tony Epper",Don Coscarelli,John Alcott,"Paul Pepperman, Don Coscarelli","Paul Pepperman, Sylvio Tabet, Nader Atassi",Lee Holdridge,6.2,27315.0,/ytaKNYpHdQnClTbWL2m19Xv6PXZ.jpg
15600,Missing,7.2,418.0,Released,1982.0,14000000.0,123.0,9600000.0,tt0084335,en,Missing,Based on the real-life experiences of Ed Horman. A conservative American businessman travels to Chile to investigate the sudden disappearance of his son after a military takeover. Accompanied by his son's wife he uncovers a trail of cover-ups that implicate the US State department which supports the dictatorship.,2.3704,Ed Horman thought that being an American would guarantee his safety. His family believed that being Americans would guarantee them the truth. They were all wrong.,"Drama, Mystery, Thriller","Universal Pictures, Polygram Pictures, Edward Lewis Productions",United States of America,"Español, English","John Fenton, Robert Johnstreet, Elizabeth Cross, Sissy Spacek, Harry Kopoian, Richard Bradford, Richard Whiting, María Eugenia Ríos, Jack Lemmon, Jerry Hardin, Juan Vázquez, Tina Romero, Terence Nelson, Keith Szarabajka, Joe I. Tompkins, Josefina Echánove, Alan Penwrith, Antonio Medellín, Janice Rule, Alex Camacho, Linda Spheeris, Miguel Cane, Hansford Rowe, Gary Richardson, John Shea, Charles Cioffi, Ward Costello, Mario Valdez, Jorge Santoyo, David Clennon, Albert Cates, John Doolittle, Jacqueline Evans, Félix González, Robert Hitt, Joe Regalbuto, Richard Venture, Manuel Ávila Camacho, Susana Vincent Nava, Piero Cross, Melanie Mayron, Jorge Russek, Emilio Guerrero, Gerardo Vigil, Jaime Garza, Edna Necoechea, Jorge Mancilla, Kimberley Farr, Martin LaSalle",Costa-Gavras,Ricardo Aronovich,"Donald E. Stewart, Costa-Gavras, Thomas Hauser","Edward Lewis, Jon Peters, Peter Guber, Mildred Lewis",Vangelis,7.7,25646.0,/fAAhC4RkpXu7SJgIESWQwVxcelo.jpg
24740,The Entity,6.752,547.0,Released,1982.0,13277558.0,125.0,9000000.0,tt0082334,en,The Entity,"A single mom is raped by an invisible force. Her psychiatrist believes the experience stems from childhood trauma, while she knows something supernatural is at play.",3.8918,There is no escape from something you cannot see.,"Horror, Mystery, Thriller","American Cinema Productions, 20th Century Fox",United States of America,English,"Michael Alldredge, Allan Rich, Pauline Arthur Lomas, Barbara Hershey, George Coe, Sully Boyar, Raymond Singer, Ron Silver, Natasha Ryan, Richard Brestoff, Melanie Gaffin, Alex Rocco, Tom Stern, Jacqueline Brookes, Margaret Blye, David Labiosa",Sidney J. Furie,Stephen H. Burum,Frank De Felitta,"Michael Leone, Harold Schneider, Andrew Pfeffer",Charles Bernstein,6.7,20345.0,/e6fsd6zSJDPaFP4xWAtMkHJOkXU.jpg
46885,Visiting Hours,5.5,115.0,Released,1982.0,13258670.0,105.0,6000000.0,tt0083296,en,Visiting Hours,"A deranged, misogynistic killer assaults a journalist. When he discovers that she survived the attack, he follows her to the hospital to finish her off.",1.9046,So frightening you'll never recover.,"Horror, Thriller","Canadian Film Development Corporation, Filmplan International",Canada,English,"Roland Nincheri, Victor Knight, Sylvie Desbois, Kirsten Bishop, Elizabeth Leigh-Milne, Danielle Schneider, Richard Rebiere, Jérôme Tiberghien, Mary Rathbone, Ron Robbins, Dean Hagopian, Sarita Elman, Helen Hughes, Kathleen Fee, Terrance P. Coady, Walker Boone, Michael J. Reynolds, Bob McKeowan, Kimberly McKeever, Michael Ironside, Charles Dennis, Robby Robinson, Tali Fischer, Marty Starr, Isadore Goldberg, Neil Affleck, Katherine Trowell, George E. Zeeman, Dorothy Barker, Richard Comar, Steve Michaels, Malcolm Nelthorpe, Yvan Ducharme, Lorena Gale, Dustin Waln, Angela Gallagher, Danny Silverman, Richer Francoeur, William Shatner, Sylvia Lennick, Sheena Larkin, Harvey Atkin, Dora Dainton, Frances March, Deborah Kirshenbaum, Len Watt, Linda Purl, Domenico Fiore, Steve Bettcher, Lenore Zann, Maureen McRae, Damir Andrei, Lisa Schwartz, Lee Grant, Judith Gay",Jean-Claude Lord,René Verzier,Brian Taggert,"Claude Héroux, Victor Solnicki, Pierre David",Jonathan Goldsmith,5.7,5384.0,/caqqCAlRtcWhfmTmUTga0HwDzmj.jpg
63460,Vice Squad,6.2,87.0,Released,1982.0,13253583.0,97.0,5500000.0,tt0084861,en,Vice Squad,An unlikely Hollywood hooker helps a detective set a trap for a mutilator pimp.,1.4282,"On the street, the real trick is staying alive.","Crime, Thriller, Drama, Action","Dynamic, Hemdale, Embassy Pictures, AVCO Embassy Pictures","United States of America, United Kingdom",English,"Michael Ensign, Maurice Emanuel, Nate Esformes, Joseph Baroncini, Peter Harrell, Fred Berry, Pepe Serna, Ben Kronen, Donald Rawley, Arnold F. Turner, Marilyn Coleman, Cliff Frazier, Mark Ness, Bob Laird, Tom Brent, Lyla Graham, Doug Laird, Richard Milholland, Hugo Stanger, Nicole Volkoff, Vahan Moosekian, Barbara Pilavin, Richard Wetzel, Stack Pierce, Kelly Piper, Wayne Hackett, Stacy Everly, Joseph Di Giroloma, Sudana Bobatoon, Cynthia L. James, Jonathan Haze, Vincent J. Isaac, Lydia Lei, Wings Hauser, Grand L. Bush, Nina Blackwood, Robert Miano, Ark Wong, Season Hubley, Kristoffer Anders, Stan Ross, Cheryl Smith, Gary Swanson, Beverly Todd",Gary Sherman,John Alcott,"Sandy Howard, Kenneth Peters, Robert Vincent O'Neil","Sandy Howard, Brian E. Frankish, Frank Capra, Jr., Robert Rehme",Joe Renzetti,6.4,3605.0,/3uvyU3s9cKiDcgdsDrkdUWemaNo.jpg
11541,The Year of Living Dangerously,6.668,355.0,Released,1982.0,13200000.0,114.0,6000000.0,tt0086617,en,The Year of Living Dangerously,A young Australian reporter tries to navigate the political turmoil of Indonesia during the rule of President Sukarno with the help of a diminutive photographer.,1.9807,A love caught in the fire of revolution.,"Romance, Drama","McElroy & McElroy, Metro-Goldwyn-Mayer, Freddie Fields Productions","Australia, United States of America","Bahasa indonesia, , English","Mark Egerton, Bembol Roco, Mel Gibson, Joel Agona, Jabo Djohansjan, Joel Lamangan, Pudji Waseso, Ali Nur, Noel Ferrier, Paul Sonkkila, Michael Murphy, Coco Marantha, Mario Layco, Linda Hunt, Chris Quivak, Lito Tolentino, Mike Emperio, David Oyang, Bill Kerr, Bernardo Nacilla, Norma Uatuhan, Kuh Ledesma, Domingo Landicho, Cecily Polson, Dominador Robridillo, Agoes Widjaya Soedjarwo, Sigourney Weaver, Hermino De Guzman, Joonee Gamboa",Peter Weir,Russell Boyd,"David Williamson, C.J. Koch, Peter Weir","Jim McElroy, Freddie Fields",Maurice Jarre,7.1,24773.0,/y9GIM95xWWU4urqqu0kziby0Ykg.jpg
16235,Amityville II: The Possession,5.8,400.0,Released,1982.0,12534817.0,104.0,5000000.0,tt0083550,en,Amityville II: The Possession,"Anthony and Dolores Montelli, along with their four children, move into their dream house in Amityville and are immediately plagued by a string of paranormal experiences. When the abusive Anthony wrongly places the blame on the children, Dolores recruits a local Catholic priest to exorcise the house.",3.0608,If these walls could talk...They would shriek!,Horror,"The De Laurentiis Company, Media Transactions, Estudios Churubusco Azteca S.A.","Mexico, United States of America",English,"Rutanya Alda, Martin Donegan, James Olson, Tony Boschetti, Brent Katz, Andrew Prine, Diane Franklin, Lawrence Bolen, Kim H. Ornitz, Todd Jamie, Roger Cudney, Ted Ross, Rudy Jones, Petra Leah, Lindsay Hill, Moses Gunn, Alice Playten, Sondra Lee, Leonardo Cimino, Alan Dellay, Anita Keal, Burt Young, Erika Katz, Peter Radon, Ken Smith, Gilbert Stafford, Jack Magner, John Clohessy, John Ring, Hollis Granville, Frank Patton III, Danny Aiello III",Damiano Damiani,Franco Di Giacomo,"Tommy Lee Wallace, Hans Holzer, Dardano Sacchetti","Stephen R. Greenwald, Bernard Williams, Dino De Laurentiis, Ira N. Smith",Lalo Schifrin,5.6,14178.0,/xx9K2m2Arr5EZUQtmggKtEK1f2a.jpg
41913,Making Love,6.8,43.0,Released,1982.0,11897978.0,113.0,14000000.0,tt0084293,en,Making Love,A perfect typical LA couple find their happily-ever-after life broken when the husband confronts his long-repressed attraction for other men.,1.6406,There’s more to love than…,"Drama, Romance","20th Century Fox, IndieProd Company Productions",United States of America,English,"Gwen Arner, Charles Lucia, Asher Brauner, Harry Hamlin, Stanley Kamel, John Calvin, Phoebe Dorin, Michael Harris, David Knell, Anne Haney, Kedren Werner, Ben Mittleman, David Murphy, Camilla Carr, Lili Haydn, Carol King, Kate Jackson, Nancy Olson, Dennis Howard, Michael Dudikoff, Mickey Jones, Arthur Hill, Wendy Hiller, Mark Schubb, Erica Hiller, Alexander Lockwood, Joseph G. Medalis, Michael Ontkean, Paul Sanderson, John Starr, Jason Mikels, Gary Swanson, Charles Zukow, Doug Johnson, Scott Ryder, Leoda Richards, Stacey Kuhne-Adams, Robert Mikels, Joanne Hicks, Terry Kiser, Stephanie Segal, Michael Shannon, John Dukakis, Arthur Taxier",Arthur Hiller,David M. Walsh,"Barry Sandler, A. Scott Berg","Alan J. Adler, Daniel Melnick",Leonard Rosenman,6.9,3218.0,/wRH2fvcYqz0kZ1Gid6nJ7Y0t8gm.jpg
40229,The House on Sorority Row,5.749,229.0,Released,1982.0,10604986.0,91.0,425000.0,tt0085694,en,The House on Sorority Row,"When the senior sorority sisters of Theta Pi decide to do in their demented house mother, someone seeks revenge, and begins a night of terror and madness.",2.085,Sorority sisters... Sisters in life. Sisters in death.,"Horror, Mystery, Thriller","VAE Productions, Artists Releasing Corporation (ARC), Film Ventures International",United States of America,English,"Harley Jane Kozak, Nanna Ingvarsson, Michael Sergio, Eileen Davidson, Robin Meloy, Kenny Myers, Ruth Walsh, Michael Kuhn, Peter McClung, Ed Heath, Ruth Moss, Jean Schertler, Jodi Draigie, Lois Kelso Hunt, Janis Ward, Hilary Crowson, Larry Singer, Kate McNeil, Christopher Lawrence, Mark Rosman, Carlos Sério, Ellen Dorsher",Mark Rosman,Tim Suhrstedt,Mark Rosman,"Mark Rosman, Thomas W. McMahon, John G. Clark, John Ponchock",Richard Band,5.8,11274.0,/x2e22IVGkbCNCCDcw4gg5HezrSQ.jpg
27150,Silent Rage,5.983,178.0,Released,1982.0,10500000.0,103.0,4500000.0,tt0084684,en,Silent Rage,"A mentally ill man in a small Texas town goes on a killing rampage and is fatally wounded by police. When doctors use an experimental serum to bring him back to life, the killer develops superhuman strength and the town sheriff must pursue him.",2.5014,Science created him. Now Chuck Norris must destroy him.,"Action, Horror, Science Fiction, Romance","Topkick Productions, Columbia Pictures",United States of America,English,"Sandy Lang, Jay De Plano, Toni Kalem, Russel Higgenbotham, William Finley, Mike Johnson, Lillette Zoe Raley, Eddie Galt, Joe Farago, Linda Tatum, Joyce Ingle, Stephanie Dunnam, Steven Keats, Chuck Norris, Kathleen Lee, Paula Selzer, Stephen Furst, Desmond Dhooge, David Unger, Sonny Jones, John Barrett, Ron Silver, Brian Libby",Michael Miller,"Neil Roach, Robert C. Jessup",Joseph Fraley,Anthony B. Unger,"Peter Bernstein, Mark Goldenberg",5.5,7699.0,/9LwR6SFLuzbbzYgXdGnVHahBqrO.jpg
25001,Hanky Panky,5.3,66.0,Released,1982.0,9000000.0,110.0,14000000.0,tt0084049,en,Hanky Panky,"Naïve Michael Jordon is drawn into a web of government secrets when a girl carrying a mysterious package gets into a taxi with him. When she's later murdered, Michael becomes the chief suspect and goes on the run.",1.6349,"When you're wanted for a murder you didn't commit, chased for secrets you didn't steal, and running from people who want to kill you, the worst mistake you can make is falling in love...","Mystery, Action, Comedy, Crime",Columbia Pictures,United States of America,English,"Libi Staiger, Edmund Genest, John Blood, Larry Pine, John Greenwood, David Snell, James Tolkan, Gilda Radner, Jay O. Sanders, Nat Habib, Johnny Sekka, Donald Symington, Pat Corley, John Wylie, Mike Tremont, Brian Carney, Bobby Buka, Mildred Brion, David Froman, Donna R. Fowler, Catherine Carlen, Robert Prosky, Anthony McKay, Larry Bryggman, Rick Rizzo, Peter Iacangelo, Beau Starr, Bradford English, Craig Vandenburgh, Michael Cullum, Doris Belack, Sanford Gibbons, Jay Garner, John Richard Petersen, Gene Wilder, Bill Beutel, William Sadler, Bill Moor, Floyd Ennis, Richard Widmark, Jordan Walker-Pearlman, Arthur French, Josef Sommer, Edwin McDonough, Don Plumley, Peter Boyden, Sam Gray, James Greene, Stephen D. Newman, Richard Southern, Frankie Faison, Richard Russell Ramos, Victor Argo, Stan Rodarte, Johnny Brown, Kathleen Quinlan",Sidney Poitier,Arthur J. Ornitz,"Henry Rosenbaum, David Taylor","Melville Tucker, Martin Ransohoff",Tom Scott,5.6,3500.0,/ecEgoav8AqNWiPpAr4dZWrPm1d6.jpg
25872,The Pirate Movie,5.1,44.0,Released,1982.0,8996086.0,105.0,5900000.0,tt0084504,en,The Pirate Movie,"Left behind by her friends on a boat trip, contemporary teen Mabel takes pursuit but is knocked unconscious on an island, where she has a dream involving pirates, sisters, a modern major-general, romance, and adventure.",0.7081,Buckle Your Swash and Jolly Your Roger for the Funniest Rock 'N Rollickin' Adventure Ever!,"Romance, Adventure, Comedy",Joseph Hamilton International Productions,Australia,English,"Paul Graham, Kristy McNichol, Ted Hamilton, Maggie Kirkpatrick, Bill Kerr, Rhonda Burchmore, Linda Nagle, Kate Ferguson, Christopher Atkins",Ken Annakin,,"Trevor Farrant, William S. Gilbert","Ted Hamilton, David Joseph",,5.4,5163.0,/9tIR7zyExuzhJ9c9ZWHqCkJsSPB.jpg
27332,Tex,6.1,58.0,Released,1982.0,7400000.0,103.0,5000000.0,tt0084783,en,Tex,"After their mother dies and their father leaves them, teenage brothers Tex and Mason McCormick struggle to make it on their own.",1.094,,Drama,Walt Disney Productions,United States of America,English,"Francine Ringold, Ben Johnson, Darren Cates, Mike Coats, Tom Virtue, Tamra Borland, Larry Stallsworth, Jack Thibeau, Ron Thulin, Janine Burns, Robin Winters, Mary Simons, Mark Arnott, Lisa Mirkin, S.E. Hinton, Frances Lee McCain, Marlo Holly, Wayne Dorris, Coralie Hunter, Sheryl Briedel, Matt Dillon, Scott Smith, Suzanne Costollos, Adam Hubbard, Bill McKinney, Lance Parkhill, Jeff Fleury, Eric Beckstrom, Jim Metzler, Phillip Brock, Jill Clark, Pamela Ludwig, Don Harral, Richard Krause, Marilyn Redfield, Emilio Estevez, Mark Huebner, Željko Ivanek, Meg Tilly, James P. Rice, Charles S. Haas",Tim Hunter,Ric Waite,"Tim Hunter, S.E. Hinton, Charles S. Haas","Tim Zinnemann, Ron Miller",Pino Donaggio,6.5,2779.0,/j9p9IHzjRNoswTPqWpUiOisHuEs.jpg
48311,Parasite,4.839,87.0,Released,1982.0,7000000.0,85.0,800000.0,tt0084472,en,Parasite,"Paul Dean has created a deadly parasite that is now attached to his stomach. He and his female companion, Patricia Welles, must find a way to destroy it while also trying to avoid Ricus & his rednecks, and an evil government agent named Merchant.",3.6119,You will not feel the terror until you experience the movie!,"Horror, Science Fiction",,United States of America,English,"Cherie Currie, Luca Bercovici, Demi Moore, James Davidson, James Cavan, Scott Thomson, Vivian Blaine, Al Fann, Joanelle Romero, Robert Glaudini, Cheryl Smith, Tom Villard",Charles Band,Mac Ahlberg,"Alan J. Adler, Michael Shoob, Frank Levering",Charles Band,Richard Band,4.1,3427.0,/4DGPORlVIDIQvsuSDnM4uXKMjWS.jpg
5961,Fanny and Alexander,7.8,874.0,Released,1982.0,6800000.0,188.0,6000000.0,tt0083922,sv,Fanny och Alexander,"As children in the loving Ekdahl family, Fanny and Alexander enjoy a happy life with their parents, who run a theater company. After their father dies unexpectedly, however, the siblings end up in a joyless home when their mother, Emilie, marries a stern bishop. The bleak situation gradually grows worse as the bishop becomes more controlling, but dedicated relatives make a valiant attempt to aid Emilie, Fanny and Alexander.",1.9604,,"Fantasy, Drama, Mystery","Cinematograph AB, Svenska Filminstitutet, SVT, Gaumont, Personafilm, Tobis","Sweden, Germany, France","English, Deutsch, svenska, ","Bertil Guve, Kristina Adolphson, Christina Schollin, Stina Ekblad, Heinz Hopf, Gus Dahlström, Kristian Almgren, Gunn Wållgren, Pernilla Allwin, Ewa Fröling, Svea Holst, Peter Stormare, Marianne Aminoff, Käbi Laretei, Lars-Owe Carlberg, Carl Billquist, Siv Ericks, Sven-Erik Jacobsson, Mona Andersson, Hans Henrik Lerfeldt, Maud Hyttenberg, Gösta Prüzelius, Hugo Hasslo, Ernst Günther, Eva von Hanno, Olle Hilding, Mats Bergman, Maria Granlund, Harriet Andersson, Mona Malm, Patricia Gélin, Inga Ålenius, Lena Olin, Marrit Ohlsson, Marianne Nielsen, Majlis Granlund, Allan Edwall, Pernilla August, Hans Strååt, Nils Brandt, Pernilla Wahlgren, Erland Josephson, Kerstin Tidelius, Sonya Hedenbratt, Anna Bergman, Jarl Kulle, Jan Malmsjö, Börje Ahlstedt, Axel Düberg, Emelie Werkö, Sune Mangs, Gunnar Björnstrand",Ingmar Bergman,Sven Nykvist,Ingmar Bergman,"Jörn Donner, Daniel Toscan du Plantier",,8.1,71346.0,/q8jlA3Wc1Z987hNKRFA44g5OugC.jpg
76395,The Soldier,5.3,40.0,Released,1982.0,6300000.0,88.0,5450000.0,tt0084704,en,The Soldier,Terrorists take over a plutonium bomb and threaten to detonate it in a Saudi Arabian oil field. A special anti-terrorist unit is sent in to stop them.,1.1746,You don't assign him. You unleash him.,"Action, Drama",Embassy Pictures,United States of America,"English, Français, Pусский","Matt Norklun, Peter Hooten, E. Ann Palmer, Jack Pruett, Jeffrey Jones, Gary Fisher, Ron Harper, Fritz Kroyer, Victor Magnotta, David Cooper, Alexander Spencer, Rebecca Schull, Ned Eisenberg, Steve James, William De Nino, Edgard Mourino, Bob Andrews, Jeremiah Sullivan, Martin Höner, Audrey Johnston, Jacques Perreault, David Lipman, Ken Wahl, Reuben Singer, Travis Young, Timothy Klein, Anthony Cecere, Al Israel, Jason Robards III, Avind Harum, Jery Hewitt, Stratton Walling, Bill Anagnos, Roy Milton Davis, Allen Duzak, Lisa Dalton, Raphael Pollock, Daniel Dod, Cha Cha Sandoval-McMahon, Joaquim de Almeida, William Prince, Klaus Kinski, George Strait, Gerald Aleck Cantor, Harry Madsen, Tom Wright, Eugene Key, Taylor E. Duncan, Al Cerullo, Lisa Cain, Neela Eriksen, Deborah Watkins, Manfred Gschneider, Željko Ivanek, Alberta Watson, Artie Nay, Sandy Richman, Lloyd Moss, Shirley Cina",James Glickenhaus,Robert M. Baldwin,James Glickenhaus,James Glickenhaus,"Edgar Froese, Christopher Franke, Johannes Schmölling",5.3,1726.0,/1aIohAxW05nOL6PXh05dCDgLFeS.jpg
22023,The Border,6.1,141.0,Released,1982.0,6118683.0,108.0,22000000.0,tt0083678,en,The Border,A corrupted border agent decides to clean up his act when an impoverished woman's baby is put up for sale on the black market.,1.9774,"When Charlie Smith went down to the border, he found more than a boundary between Texas and Mexico. He found a line within himself.","Crime, Drama","Universal Pictures, Efer Productions, RKO Pictures",United States of America,"English, Español","Kenna Espersen, Elpidia Carrillo, Esther Sylvey, Billy Silva, Roberto Rivera, Francisco Farias, David Beecroft, Lonny Chapman, Norma Mayo, Floyd Levine, Dirk Blocker, Alan Gibbs, Alan Fudge, Luis Mejía, Shannon Wilcox, Valerie Perrine, Juan Ramírez, Mike Gomez, Paula Ruiz, Harvey Keitel, Richard Watts, Warren Oates, Phil Hartman, James Jeter, Edmundo Alonzo, Beverly Overstreet, Bernice E. Shamaley, Concepción Palmeres, Don C. McGovern, Jack Nicholson, William Russ, Juan Salas, Jay Thurman, Gary Grubbs, Lupe Ontiveros, Jeff Morris, Glenda Meadows, Gary Sexton, Ronne Drummond, Adalberto Cortez, Craig Terry, Carlos Bruno Villaneuva, Manuel Viescas, Joe Zizik, Bill McLaughlin, Stacey Pickren, Maria Delgado",Tony Richardson,Ric Waite,"Deric Washburn, David Freeman, Walon Green","Neil Hartley, Edgar Bronfman Jr.",Ry Cooder,6.4,7637.0,/73yotjKSU8QCxlhoPm1hATrFHvT.jpg
4193,Evil Under the Sun,6.9,497.0,Released,1982.0,6110804.0,117.0,10000000.0,tt0083908,en,Evil Under the Sun,An opulent beach resort provides a scenic background to this amusing whodunit as Poirot attempts to uncover the nefarious evildoer behind the strangling of a notorious stage star.,2.6283,Evil is everywhere. Even in paradise.,"Thriller, Crime, Mystery, Drama","EMI Films, G.W. Films, Titan Productions, Agatha Christie","United Kingdom, United States of America, Spain","Français, English, Deutsch","Emily Hone, Maggie Smith, Nicholas Clay, Jane Birkin, Robert Dorning, John Alderson, Barbara Hicks, Peter Ustinov, Guy Standeven, Walter Henry, Diana Rigg, Sylvia Miles, Roddy McDowall, Colin Blakely, Dimitri Andreas, Cyril Conway, Denis Quilley, Richard Vernon, James Mason, Paul Antrim, Eric Kent",Guy Hamilton,Christopher Challis,"Anthony Shaffer, Agatha Christie, Barry Sandler","Richard Goodwin, John Brabourne",,7.1,23921.0,/rQNMZoVVURf9YyYiBTsrOTEKALH.jpg
72340,Partners,5.3,28.0,Released,1982.0,6100000.0,93.0,6000000.0,tt0084477,en,Partners,"After a series of murders in Los Angeles's gay community, heterosexual police officer Sgt. Benson is assigned to go undercover as half of a gay couple with Officer Kerwin, a Records Clerk",0.9914,Benson is a cop who wants to clean up the streets...his partner just wants to redecorate.,"Comedy, Crime","Aaron Russo Productions, Paramount Pictures",United States of America,English,"Jay Robinson, Darrell Larson, Martin Kove, Joseph R. Sicari, Craig Shreeve, John Garber, Gregory Hodal, Bill Cross, James Remar, Tony March, Steven Reisch, Seamon Glass, Sydney Lassick, Jennifer Ashley, Gene Ross, Kenneth McMillan, Robyn Douglass, Jackie Millines, Rick Jason, John Hurt, Luis Torres, Ryan O'Neal, Bob Ozman, Michael McGuire, Denise Galik, Carol Williard, Carl Kraines, Iris Klein",James Burrows,Victor J. Kemper,Francis Veber,"Aaron Russo, Francis Veber",Georges Delerue,5.3,1627.0,/gHVThPfNan8kBdQdw6aSC9cbZu2.jpg
32048,Still of the Night,5.7,159.0,Released,1982.0,6000000.0,91.0,10000000.0,tt0084732,en,Still of the Night,"When one of his patients is found murdered, psychiatrist Dr. Sam Rice is visited by the investigating officer but refuses to give up any information. He's then visited by the patient's mistress, Brooke Reynolds, whom he quickly falls for despite her being a likely murder suspect. As the police pressure on him intensifies, Rice decides to attempt solving the case on his own and soon discovers that someone is trying to kill him as well.",0.9841,If looks could kill...,"Thriller, Drama, Horror","United Artists, Metro-Goldwyn-Mayer",United States of America,English,"Roy Scheider, Arne Glimcher, Larry Joshua, Linda LeRoy Janklow, Joseph Priestly, Sara Botsford, Danielle Cusson, William Major, Palmer Dean, Jeffrey Hoffeld, Joe Grifasi, Irving Metzman, Richmond Hoxie, Randy Jurgensen, Jessica Tandy, Elinor Klein, Hyon Cho, Frederikke Borge, Sigrunn Omark, John Bentley, Tom Norton, Josef Sommer, Will Rose, George A. Tooks, Meryl Streep, Susan Patricof",Robert Benton,Néstor Almendros,"Robert Benton, David Newman",Arlene Donovan,John Kander,6.0,7651.0,/qRTOsV47tfFIWF5QUx5KJtDPQwV.jpg
42136,The Grey Fox,6.9,33.0,Released,1982.0,6000000.0,92.0,4500000.0,tt0085622,en,The Grey Fox,"Old West highwayman Bill Miner, known to Pinkertons as ""The Gentleman Bandit,"" is released in 1901 after 33 years in prison. A genial and charming old man, he re-enters a world unfamiliar to him, and returns to the only thing that gives him purpose — robbery.",1.0156,"In 1901, after 33 years in San Quentin Prison, Bill Miner, ""The Gentleman Bandit"", was released into the Twentieth Century.","Western, History","Mercury Pictures, David Brady Productions",Canada,English,"Don MacKay, Samantha Langevin, David Ackridge, Stephen E. Miller, Frank C. Turner, Richard Farnsworth, Ray Michal, Ken Pogue, Jackie Burroughs, David L. Crowley, Jim McLarty, Gary Reineke, Tom Heaton, Timothy Webber, Wayne Robson, George Dawson, David Petersen",Phillip Borsos,Frank Tidy,John Hunter,"David Brady, Peter O'Brian",Michael Conway Baker,7.3,2859.0,/ycE2WBSczxBgM1vtRQ9KTtwGTMR.jpg
